296.96938456699064,3.0306154330093147
294.4197945631343,4.064057280615085
291.8115298909685,4.9401522241274245
289.17039733132685,5.71213909689869
286.50893704333964,6.411098031458037
283.83427115863566,7.057800882377126
281.1500633556963,7.663752094872633
278.4588348564542,8.23775624997032
275.7622912188608,8.786274203407714
273.06145209091676,9.31325108968661
270.3572497009291,9.822696603626953
267.65029707487906,10.317328682440502
264.94102329833015,10.799090171235724
262.2298686179751,11.270154522350174
259.51710934810245,11.731891699740808
256.80299082047344,12.185572778847897
254.08774183795128,12.632439913918432
251.371512022243,13.073307178165564
248.6544643018479,13.509106127228247
245.93673150054806,13.940612960403044
243.21840661105543,14.368374556800735
240.49960703864883,14.793108972435702
237.78041531195217,15.215325821299201
235.0609071453277,15.63549987679157
232.34116146591927,16.05413392620075
229.62124065864066,16.471628745850737
226.90120795706014,16.888394001718883
224.18112171407117,17.304809696950876
221.46103629420153,17.72123076853222
218.74100385845625,18.13799776131555
216.02107365617812,18.55543139069765
213.30129779656488,18.97386938227988
210.5817192325957,19.393587664361018
207.8623873135309,19.814900885380602
205.14335006234649,20.238111508760365
202.42464769764874,20.66346800941119
199.70633526649033,21.091309209519597
196.9884544687394,21.52188366603933
194.27104820295304,21.955442763507197
191.55418215503792,22.392374107132696
188.83788930968214,22.832854560242314
186.1222263486559,23.277201691286436
183.4072564796404,23.725763898817032
180.69301929942844,24.17873819280045
177.97958747851334,24.63651180246747
175.26701869742166,25.099371579455
172.55536441564405,25.56755898054042
169.84472016943732,26.04155876003801
167.13513458339173,26.52157272090033
164.42668361820853,27.00794768505346
161.71947577799344,27.501194523618928
159.01356335870724,28.001498437450568
156.3090572681053,28.509349157959477
153.6060637023247,29.025188852501234
150.90466020820313,29.549291326258324
148.20500089371077,30.082304492470257
145.50718487762458,30.624569193370345
142.81132693240744,31.176485796605547
140.11763911709733,31.738897408270738
137.4262098388784,32.312018118177704
134.73723007952674,32.89652289400639
132.05092224411874,33.49318571897303
129.36742767395424,34.10237482821669
126.68702484424212,34.725025077336795
124.00994468790496,35.361807458809366
121.33640720861982,36.01330262966706
118.66681844300496,36.68079157513773
116.0014153229593,37.36479978363929
113.34056110284924,38.066293758555894
110.68477564819898,38.786736769312114
108.03437413568014,39.526736808678
105.38994296179399,40.28779340571499
102.75208549368607,41.07132637092054
100.12131984067801,41.87834662831132
97.49855740052288,42.71100364407029
94.88451554086117,43.570638611306414
92.28004660298478,44.4588519906228
89.68657159670681,45.37866364941016
87.10498604877509,46.331321678921114
84.5368243495114,47.319587979255786
81.98394999975619,48.34668593733474
79.4479215563161,49.41468703822385
76.93131267888361,50.52766095428657
74.43664219255163,51.68895299580754
71.96659204881348,52.90171711614378
69.52548366578822,54.17170459451726
67.11673566796264,55.50201022426972
64.74504594716309,56.897290440360834
62.416807909440294,58.363890840148756
60.13695618109847,59.90458604905269
57.85005975338548,61.55758102368151
55.60794259392086,63.27825582542221
53.4167946423149,65.0633769195783
51.28129334868162,66.9146979548196
49.20383801250838,68.8309135688551
47.186822625438175,70.81065759780661
45.23479820513942,72.8545092399879
43.347843446521594,74.958572020945
41.52820088634635,77.12112035372701
39.77782007007533,79.340106147362
38.09498536963313,81.61219084233258
36.40664037777257,84.04634208793102
34.64083953731222,86.77355360830154
32.80528814462104,89.83059920959383
30.91327957104095,93.24738159233576
28.98088951261628,97.05731320438163
27.028400572352314,101.28354575481815
25.078861332895972,105.94343821354441
23.15747284581683,111.04157141317611
21.289902449498452,116.56571955510206
19.500832872537867,122.48733889661834
17.811787920142194,128.75890916889495
16.239822236036563,135.3177800146487
14.796332410239419,142.08985700275795
13.48672280832601,148.99556938573912
12.311524717929137,155.95589189403012
11.26551806711967,162.89683387590264
10.341063309608282,169.75347694476727
9.528151914645381,176.47133915036494
8.815425986533585,183.00760536654747
8.191901789720976,189.3288713819139
7.646236234744283,195.41321213896242
7.168660047656706,201.24451085516034
6.750044875610886,206.81415317487543
6.382224847970105,212.1194369913439
6.058349041781849,217.16021734146997
5.772400885086697,221.93992362155032
5.519012688171542,226.466064163125
5.293980330992198,230.7445731551844
5.093556613264929,234.78383467578888
4.914460689820046,238.5939746821359
4.753908051728787,242.18563795302535
4.609635929278659,245.56820250998766
4.479679346730238,248.75141826703577
4.362204132405426,251.74730918532345
4.254888340684955,254.59172918648716
4.152097055014219,257.41624009687126
4.052961410017927,260.2408816996742
3.957300977147117,263.06564314441204
3.864915624518805,265.8905136220125
3.775747757943899,268.7154875062744
3.6895851248951974,271.54055465307044
3.6062977717457243,274.36570804848634
3.525824858674639,277.19094302363766
3.447970983292169,280.0162513878374
3.372660614232938,282.8416287064258
3.2997969968853442,285.6670701902907
3.229234577112533,288.49257008901793
3.1609293983028257,291.31812546405865
3.09475810682193,294.14373162110695
3.030615433009315,296.96938456699064
