-1.5918575531624377e-17,-7.82202189847383e-20,1.5639739096971255e-18,7.715735518110448e-21,4.0505958153276224e-17,1.9824431007449778e-19,0.016888786304776738,0.0016889360871356592,-0.016888780381944444,-0.0016888780381944446,-1.172218936336678e-12,-2.5687698778829076e-13,5.924004453253645e-9,5.804919809136062e-8
-5.840750173553444e-17,-2.8541211588819427e-19,1.562577934456256e-17,7.641177448963042e-20,5.4580257786847045e-17,2.665167653802842e-19,0.01688878630769477,0.001688936087774529,-0.016888780381944444,-0.0016888780381944446,1.7457457253886594e-12,3.819668486955939e-13,5.9240044517815845e-9,5.8049198116880054e-8
-1.3990903053627027e-16,-6.839352660953838e-19,5.314752554368283e-17,2.595556127838421e-19,9.207642606761801e-17,4.505464582252358e-19,0.01688878630334985,0.0016889360868235928,-0.016888780381944444,-0.0016888780381944446,-2.5993299757530583e-12,-5.689384278216249e-13,5.924004453599508e-9,5.804919808536707e-8
-3.1494543023349563e-16,-1.540498522300735e-18,1.3920299495180312e-16,6.810055256019789e-19,1.78140247735519e-16,8.711881210923367e-19,0.016888786309820276,0.001688936088239991,-0.016888780381944444,-0.0016888780381944446,3.870752387630296e-12,8.474155972962064e-13,5.924004451143788e-9,5.804919812792044e-8
-7.0051203764438575e-16,-3.4248179372314908e-18,3.3132289539728564e-16,1.6199116049767705e-18,3.7027105710297795e-16,1.8101879551864127e-18,0.016888786300186243,0.0016889360861308972,-0.016888780381944444,-0.0016888780381944446,-5.764055182294266e-12,-1.2616219171805889e-12,5.924004454632148e-9,5.804919806745683e-8
-1.5542600026679338e-15,-7.600655590066483e-18,7.579165105051038e-16,3.705814450569782e-18,7.96830561945206e-16,3.897251614279187e-18,0.01688878631453519,0.0016889360892715127,-0.016888780381944444,-0.0016888780381944446,8.58318618274596e-12,1.878897437870815e-12,5.9240044495509265e-9,5.804919815552276e-8
-3.4469535857876866e-15,-1.6858994332278767e-17,1.7041198621779276e-15,8.335791175342289e-18,1.7430535970911122e-15,8.524256543774815e-18,0.01688878629317443,0.001688936084594388,-0.016888780381944444,-0.0016888780381944446,-1.2781367537216555e-11,-2.79811604198648e-12,5.9240044570412935e-9,5.804919802571151e-8
-7.643864602103406e-15,-3.7376880329391765e-17,3.802448275975359e-15,1.859452915534155e-17,3.841516163707844e-15,1.8782825468268918e-17,0.016888786324997324,0.0016889360915589942,-0.016888780381944444,-0.0016888780381944446,1.903314687659265e-11,4.1662565423794525e-12,5.924004445938094e-9,5.8049198218154516e-8
-1.694988919330784e-14,-8.288778897596717e-17,8.455475833207704e-15,4.134647183623575e-17,8.49445818699783e-15,4.1541546691919353e-17,0.016888786277640424,0.0016889360811883013,-0.016888780381944444,-0.0016888780381944446,-2.8342385663636358e-11,-6.20424143516896e-12,5.924004462437713e-9,5.804919793218701e-8
-3.758616621827736e-14,-1.8380810637813078e-16,1.8773421868788205e-14,9.181143617530623e-17,1.8812764940534032e-14,9.199676363248422e-17,0.01688878634822933,0.001688936096632181,-0.016888780381944444,-0.0016888780381944446,4.2205276992324174e-11,9.23901125555347e-12,5.924004437890961e-9,5.80491983576135e-8
-8.334604907037315e-14,-4.075534048293962e-16,4.165323498771881e-14,2.0368139616219811e-16,4.169282348471374e-14,2.0387205326273768e-16,0.01688878624326707,0.0016889360736356152,-0.016888780381944444,-0.0016888780381944446,-6.284854158758963e-11,-1.3757368788609767e-11,5.9240044744286366e-9,5.80491977243461e-8
-1.8481623005044618e-13,-9.038486450177813e-16,9.238824120446788e-14,4.518280435657839e-16,9.242799312107594e-14,4.520206219678441e-16,0.016888786399907048,0.0016889361078825137,-0.016888780381944444,-0.0016888780381944446,9.358855405425225e-11,2.0487594342940874e-11,5.924004420030504e-9,5.804919866713442e-8
-4.098231643902661e-13,-2.003764917299323e-15,2.04891353476103e-13,1.0017891982124203e-15,2.049318129113243e-13,1.0019757277688779e-15,0.016888786167404485,0.0016889360568910342,-0.016888780381944444,-0.0016888780381944446,-1.393641067019501e-10,-3.0504680965919576e-11,5.924004501028826e-9,5.804919726324873e-8
-9.08762714628816e-13,-4.445319762514165e-15,4.543609730457239e-13,2.2225685561054738e-15,4.544017424976038e-13,2.2227512101612336e-15,0.016888786515294938,0.0016889361328381155,-0.016888780381944444,-0.0016888780381944446,2.075285870738814e-10,4.5435427009812136e-11,5.924004380418994e-9,5.804919935345413e-8
-2.0151496416654927e-12,-9.84835225301926e-15,1.0075543084199453e-12,4.92407521982453e-15,1.0075953336631518e-12,4.924277035262562e-15,0.016888786000945254,0.0016889360197826398,-0.016888780381944444,-0.0016888780381944446,-3.090340523667996e-10,-6.762774172320591e-11,5.924004560020449e-9,5.804919624020858e-8
-4.468465679432811e-12,-2.187648338846967e-14,2.2342120432293074e-12,1.093812524017487e-14,2.2342536363970813e-12,1.093835814953464e-14,0.016888786775070067,0.0016889361882324195,-0.016888780381944444,-0.0016888780381944446,4.6018439640534604e-10,1.0079334815812648e-10,5.924004292584915e-9,5.804920087398166e-8
